date,province_thai,province_eng,region_thai,region_eng,variable,value
2019-02-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,revenue_thai,795800000.0
2019-02-01,พะเยา,Phayao ,ภาคเหนือ,north,revenue_thai,113190000.0
2019-02-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,revenue_thai,673010000.0
2019-02-01,แพร่,Phrae ,ภาคเหนือ,north,revenue_thai,129280000.0
2019-02-01,ลำปาง,Lampang ,ภาคเหนือ,north,revenue_thai,221670000.0
2019-02-01,ลำพูน,Lamphun ,ภาคเหนือ,north,revenue_thai,135520000.0
2019-02-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,revenue_thai,358360000.0
2019-02-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,revenue_thai,204910000.0
2019-02-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,revenue_thai,117840000.0
2019-02-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,revenue_thai,158660000.0
2019-02-01,น่าน,Nan ,ภาคเหนือ,north,revenue_thai,268140000.0
2019-02-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,79160000.0
2019-02-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,1388800000.0
2019-02-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,129830000.0
2019-02-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,211020000.0
2019-02-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,1928660000.0
2019-02-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,298620000.0
2019-02-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,92170000.0
2019-02-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,309070000.0
2019-02-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,102360000.0
2019-02-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,391930000.0
2019-02-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,revenue_thai,249820000.0
2019-02-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,273560000.0
2019-02-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,362200000.0
2019-02-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,107880000.0
2019-02-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,685860000.0
2019-02-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,732940000.0
2019-02-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,202900000.0
2019-02-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,61830000.0
2019-02-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,30500000.0
2019-02-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,38350000.0
2020-02-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,revenue_thai,18810390000.0
2020-02-01,ลพบุรี,Lopburi ,ภาคกลาง,central,revenue_thai,315680000.0
2020-02-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,revenue_thai,583790000.0
2020-02-01,สระบุรี,Saraburi ,ภาคกลาง,central,revenue_thai,211190000.0
2020-02-01,ชัยนาท,Chainat ,ภาคกลาง,central,revenue_thai,71040000.0
2020-02-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,revenue_thai,263330000.0
2020-02-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,revenue_thai,50490000.0
2020-02-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,revenue_thai,99400000.0
2020-02-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,revenue_thai,262990000.0
2020-02-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,revenue_thai,144230000.0
2020-02-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,revenue_thai,130510000.0
2020-02-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,revenue_thai,143850000.0
2020-02-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,revenue_thai,142040000.0
2020-02-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,revenue_thai,240900000.0
2020-02-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,revenue_thai,1817810000.0
2020-02-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,revenue_thai,269280000.0
2020-02-01,สุพรรณบุรี,Suphan Buri ,ภาคกลาง,central,revenue_thai,341550000.0
2020-02-01,เพชรบุรี,Phetchaburi ,ภาคกลาง,central,revenue_thai,1467890000.0
2020-02-01,ประจวบคีรีขันธ์,Prachuap Khiri Khan ,ภาคกลาง,central,revenue_thai,1745550000.0
2020-02-01,ชลบุรี,Chonburi ,ภาคตะวันออก,east,revenue_thai,2213660000.0
2020-02-01,จันทบุรี,Chanthaburi ,ภาคตะวันออก,east,revenue_thai,843270000.0
2020-02-01,ตราด,Trat ,ภาคตะวันออก,east,revenue_thai,598740000.0
2020-02-01,นครนายก,Nakhon Nayok ,ภาคตะวันออก,east,revenue_thai,607280000.0
2020-02-01,ปราจีนบุรี,Prachinburi ,ภาคตะวันออก,east,revenue_thai,282730000.0
2020-02-01,ระยอง,Rayong ,ภาคตะวันออก,east,revenue_thai,1490330000.0
2020-02-01,สระแก้ว,Sa Kaeo ,ภาคตะวันออก,east,revenue_thai,410960000.0
2020-02-01,ภูเก็ต,Phuket ,ภาคใต้,south,revenue_thai,4211590000.0
2020-02-01,พัทลุง,Phatthalung ,ภาคใต้,south,revenue_thai,145350000.0
2020-02-01,ตรัง,Trang ,ภาคใต้,south,revenue_thai,776360000.0
2020-02-01,ระนอง,Ranong ,ภาคใต้,south,revenue_thai,308090000.0
2020-02-01,ชุมพร,Chumphon ,ภาคใต้,south,revenue_thai,356780000.0
2020-02-01,ปัตตานี,Pattani ,ภาคใต้,south,revenue_thai,72150000.0
2020-02-01,ยะลา,Yala ,ภาคใต้,south,revenue_thai,34110000.0
2020-02-01,นครศรีธรรมราช,Nakhon Si Thammarat ,ภาคใต้,south,revenue_thai,778820000.0
2020-02-01,นราธิวาส,Narathiwat ,ภาคใต้,south,revenue_thai,72110000.0
2020-02-01,กระบี่,Krabi ,ภาคใต้,south,revenue_thai,3630790000.0
2020-02-01,สงขลา,Songkhla ,ภาคใต้,south,revenue_thai,1624100000.0
2020-02-01,พังงา,Phang Nga ,ภาคใต้,south,revenue_thai,470740000.0
2020-02-01,สุราษฎร์ธานี,Surat Thani ,ภาคใต้,south,revenue_thai,1286600000.0
2020-02-01,สตูล,Satun ,ภาคใต้,south,revenue_thai,1111310000.0
2020-02-01,กำแพงเพชร,Kamphaeng Phet ,ภาคเหนือ,north,revenue_thai,110250000.0
2020-02-01,เชียงราย,Chiang Rai ,ภาคเหนือ,north,revenue_thai,1578330000.0
2020-02-01,เชียงใหม่,Chiang Mai ,ภาคเหนือ,north,revenue_thai,5130880000.0
2020-02-01,พิจิตร,Phichit ,ภาคเหนือ,north,revenue_thai,111220000.0
2020-02-01,นครสวรรค์,Nakhon Sawan ,ภาคเหนือ,north,revenue_thai,286030000.0
2020-02-01,ตาก,Tak ,ภาคเหนือ,north,revenue_thai,541980000.0
2020-02-01,พิษณุโลก,Phitsanulok ,ภาคเหนือ,north,revenue_thai,702620000.0
2020-02-01,พะเยา,Phayao ,ภาคเหนือ,north,revenue_thai,99990000.0
2020-02-01,เพชรบูรณ์,Phetchabun ,ภาคเหนือ,north,revenue_thai,603990000.0
2020-02-01,แพร่,Phrae ,ภาคเหนือ,north,revenue_thai,112130000.0
2020-02-01,ลำปาง,Lampang ,ภาคเหนือ,north,revenue_thai,205670000.0
2020-02-01,ลำพูน,Lamphun ,ภาคเหนือ,north,revenue_thai,122480000.0
2020-02-01,แม่ฮ่องสอน,Mae Hong Son ,ภาคเหนือ,north,revenue_thai,278790000.0
2020-02-01,อุตรดิตถ์,Uttaradit ,ภาคเหนือ,north,revenue_thai,185410000.0
2020-02-01,อุทัยธานี,Uthai Thani ,ภาคเหนือ,north,revenue_thai,119210000.0
2020-02-01,สุโขทัย,Sukhothai ,ภาคเหนือ,north,revenue_thai,143100000.0
2020-02-01,น่าน,Nan ,ภาคเหนือ,north,revenue_thai,245990000.0
2020-02-01,กาฬสินธุ์,Kalasin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,82700000.0
2020-02-01,ขอนแก่น,Khon Kaen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,1310100000.0
2020-02-01,ชัยภูมิ,Chaiyaphum ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,89290000.0
2020-02-01,นครพนม,Nakhon Phanom ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,227460000.0
2020-02-01,นครราชสีมา,Nakhon Ratchasima ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,1840470000.0
2020-02-01,บุรีรัมย์,Buriram ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,277180000.0
2020-02-01,มหาสารคาม,Maha Sarakham ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,69000000.0
2020-02-01,มุกดาหาร,Mukdahan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,286720000.0
2020-02-01,ร้อยเอ็ด,Roi Et ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,89360000.0
2020-02-01,เลย,Loei ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,344800000.0
2020-02-01,ศรีสะเกษ,Sisaket ,ภาคใต้,south,revenue_thai,223940000.0
2020-02-01,สุรินทร์,Surin ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,218080000.0
2020-02-01,หนองคาย,Nong Khai ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,333650000.0
2020-02-01,บึงกาฬ,Bueng Kan ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,91670000.0
2020-02-01,อุดรธานี,Udon Thani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,570280000.0
2020-02-01,อุบลราชธานี,Ubon Ratchathani ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,666160000.0
2020-02-01,สกลนคร,Sakon Nakhon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,187100000.0
2020-02-01,ยโสธร,Yasothon ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,56000000.0
2020-02-01,อำนาจเจริญ,Amnat Charoen ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,28570000.0
2020-02-01,หนองบัวลำภู,Nong Bua Lamphu ,ภาคตะวันออกเฉียงเหนือ,east_northeast,revenue_thai,31340000.0
2021-02-01,กรุงเทพมหานคร,Bangkok,ภาคกลาง,central,revenue_thai,9799710000.0
2021-02-01,ลพบุรี,Lopburi ,ภาคกลาง,central,revenue_thai,169750000.0
2021-02-01,พระนครศรีอยุธยา,Phra Nakhon Si Ayutthaya ,ภาคกลาง,central,revenue_thai,356830000.0
2021-02-01,สระบุรี,Saraburi ,ภาคกลาง,central,revenue_thai,181340000.0
2021-02-01,ชัยนาท,Chainat ,ภาคกลาง,central,revenue_thai,68030000.0
2021-02-01,นครปฐม,Nakhon Pathom ,ภาคกลาง,central,revenue_thai,222290000.0
2021-02-01,สิงห์บุรี,Sing Buri ,ภาคกลาง,central,revenue_thai,38280000.0
2021-02-01,อ่างทอง,Ang Thong ,ภาคกลาง,central,revenue_thai,45040000.0
2021-02-01,นนทบุรี,Nonthaburi ,ภาคกลาง,central,revenue_thai,96250000.0
2021-02-01,ปทุมธานี,Pathum Thani ,ภาคกลาง,central,revenue_thai,80560000.0
2021-02-01,สมุทรปราการ,Samut Prakan ,ภาคกลาง,central,revenue_thai,86750000.0
2021-02-01,สมุทรสาคร,Samut Sakhon ,ภาคกลาง,central,revenue_thai,12130000.0
2021-02-01,ฉะเชิงเทรา,Chachoengsao ,ภาคตะวันออก,east,revenue_thai,96250000.0
2021-02-01,ราชบุรี,Ratchaburi ,ภาคกลาง,central,revenue_thai,98570000.0
2021-02-01,กาญจนบุรี,Kanchanaburi ,ภาคกลาง,central,revenue_thai,1276730000.0
2021-02-01,สมุทรสงคราม,Samut Songkhram ,ภาคกลาง,central,revenue_thai,119800000.0
